competition_id,competition_name,tourney_cal_id,tourney_cal_name,match_id,match_date,team_id,team_name,opponent_id,home,accuratePass,blockedScoringAtt,cleanSheet,cornerTaken,fkFoulWon,fkFoulLost,goalAssist,goalKicks,goals,goalsConceded,lostCorners,midfielderGoals,ownGoals,penGoalsConceded,penaltyConceded,penaltySave,penaltyWon,possessionPercentage,saves,secondYellow,shotOffTarget,subsMade,totalClearance,totalOffside,totalPass,totalScoringAtt,totalSubOn,totalTackle,totalThrows,totalYellowCard,totalRedCard,wonCorners,wonTackle,penaltyFaced,rescindedRedCard,accurateBackZonePass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFwdZonePass,accurateGoalKicks,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attBxCentre,attBxLeft,attBxRight,attCmissHigh,attCmissHighLeft,attCmissHighRight,attCmissLeft,attCmissRight,attObxCentre,attObxLeft,attObxRight,attObxdLeft,attObxdRight,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickPost,attFreekickTarget,attFreekickTotal,attGoalHighCentre,attGoalHighLeft,attGoalHighRight,attGoalLowCentre,attGoalLowLeft,attGoalLowRight,attHdGoal,attHdMiss,attHdPost,attHdTarget,attHdTotal,attIboxBlocked,attIboxGoal,attIboxMiss,attIboxPost,attIboxTarget,attIboxOwnGoal,attOboxOwnGoal,attLfGoal,attLfTarget,attLfTotal,attLgCentre,attLgLeft,attLgRight,attMissHigh,attMissHighLeft,attMissHighRight,attMissLeft,attMissRight,attOboxBlocked,attOboxGoal,attOboxMiss,attOboxPost,attOboxTarget,attObpGoal,attOneOnOne,attOpenplay,attPenGoal,attPenMiss,attPenPost,attPenTarget,attPostHigh,attPostLeft,attPostRight,attRfGoal,attRfTarget,attRfTotal,attSetpiece,attSvHighCentre,attSvHighLeft,attSvHighRight,attSvLowCentre,attSvLowLeft,attSvLowRight,attemptsIbox,attemptsObox,attemptsConcededIbox,attemptsConcededObox,backPass,ballRecovery,challengeLost,clearanceOffLine,contentiousDecision,crossNotClaimed,crosses18yard,crosses18yardplus,dangerousPlay,defenderGoals,dispossessed,diveCatch,diveSave,duelLost,duelWon,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,firstHalfGoals,formationUsed,forwardGoals,fouledFinalThird,goalAssistIntentional,goalsConcededIbox,goalsConcededObox,goodHighClaim,goalsOpenplay,handBall,headClearance,interception,interceptionsInBox,keeperThrows,lastManTackle,longPassOwnToOpp,longPassOwnToOppSuccess,offsideProvoked,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoalAccrued,passesLeft,passesRight,postScoringAtt,punches,ptsDroppedWinningPos,ptsGainedLosingPos,savedIbox,savedObox,savedSetpiece,sixSecondViolation,sixYardBlock,standCatch,standSave,totalAttackingPass,totalAttAssist,totalBackZonePass,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFwdZonePass,totalHighClaim,totalLaunches,totalLayoffs,totalLongBalls,totalThroughBall,touches,touchesInOppBox,turnover,wonContest,totalFlickOn,accurateFlickOn,totalChippedPass,accurateChippedPass,blockedCross,shieldBallOop,foulThrowIn,effectiveBlockedCross,totalPullBack,accuratePullBack,totalKeeperSweeper,accurateKeeperSweeper,goalAssistOpenplay,goalAssistSetplay,attAssistOpenplay,attAssistSetplay,overrun,interceptionWon,bigChanceCreated,bigChanceMissed,bigChanceScored,unsuccessfulTouch,fwdPass,backwardPass,leftsidePass,rightsidePass,successfulFinalThirdPasses,totalFinalThirdPasses,divingSave,possWonDef3rd,possWonMid3rd,possWonAtt3rd,possLostAll,possLostCtrl,goalFastbreak,shotFastbreak,penAreaEntries,hitWoodwork,goalAssistDeadball,freekickCross,accurateFreekickCross,openPlayPass,successfulOpenPlayPass,attemptedTackleFoul,blockedPass,failedToBlock,putThrough,successfulPutThrough,assistPassLost,assistBlockedShot,assistAttemptSaved,assistPost,assistFreeKickWon,assistHandballWon,assistOwnGoal,assistPenaltyWon,shotsConcOnfield,subsGoals,keeperGoals
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e5qwoydk8nvhpk2fgyisdfi1g,2025-05-25Z,6eqit8ye8aomdsrrq0hk3v7gh,Man Utd,b496gs285it6bheuikox6z9mj,True,535.0,2.0,1.0,4.0,10.0,10.0,1.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,66.8,1.0,0.0,14.0,5.0,19.0,5.0,606.0,26.0,0.0,20.0,12.0,2.0,0.0,4.0,15.0,0.0,0.0,214.0,2.0,6.0,4.0,327.0,3.0,2.0,5.0,9.0,31.0,3.0,12.0,11.0,22.0,11.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,5.0,1.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,16.0,3.0,1.0,0.0,0.0,4.0,2.0,1.0,15.0,11.0,4.0,2.0,0.0,60.0,10.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,3.0,0.0,0.0,40.0,52.0,19.0,9.0,0.0,1.0,66.0,0.0,3421,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,0.0,2.0,0.0,62.0,44.0,0.0,10.0,10.0,10.0,3.0,0.0,112.0,61.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,6.0,2.0,19.0,17.0,1.0,395.0,0.0,13.0,11.0,47.0,5.0,781.0,55.0,0.0,0.0,4.0,1.0,48.0,34.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,18.0,1.0,0.0,7.0,2.0,1.0,2.0,15.0,168.0,98.0,178.0,162.0,188.0,230.0,0.0,21.0,26.0,10.0,113.0,113.0,0.0,1.0,42.0,2.0,0.0,0.0,0.0,584.0,519.0,9.0,4.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e5qwoydk8nvhpk2fgyisdfi1g,2025-05-25Z,b496gs285it6bheuikox6z9mj,Aston Villa,6eqit8ye8aomdsrrq0hk3v7gh,False,217.0,3.0,0.0,3.0,10.0,10.0,0.0,16.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,33.2,8.0,0.0,2.0,5.0,20.0,3.0,300.0,6.0,0.0,9.0,8.0,2.0,1.0,3.0,5.0,1.0,0.0,127.0,0.0,0.0,0.0,90.0,9.0,2.0,5.0,3.0,20.0,0.0,4.0,22.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,15.0,11.0,0.0,48.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,52.0,40.0,20.0,9.0,0.0,1.0,45.0,0.0,4231,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,9.0,6.0,2.0,2.0,0.0,54.0,23.0,0.0,2.0,2.0,1.0,2.0,0.0,20.0,16.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,152.0,20.0,3.0,9.0,6.0,0.0,157.0,1.0,22.0,3.0,60.0,2.0,445.0,18.0,0.0,10.0,3.0,1.0,22.0,7.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,10.0,131.0,38.0,68.0,63.0,52.0,87.0,2.0,25.0,9.0,5.0,129.0,129.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,262.0,195.0,9.0,6.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e5aki093ytfxr4wvi4pt99slw,2025-05-25Z,c8h9bw1l82s06h77xxrelzhur,Liverpool,1c8m2ko0wxq1asfkuykurdr0y,True,549.0,4.0,0.0,11.0,10.0,7.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.8,4.0,0.0,7.0,5.0,15.0,1.0,633.0,14.0,0.0,19.0,16.0,2.0,1.0,11.0,9.0,0.0,0.0,184.0,1.0,5.0,4.0,370.0,5.0,10.0,0.0,3.0,25.0,2.0,16.0,12.0,14.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,1.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,2.0,6.0,2.0,0.0,62.0,8.0,0.0,0.0,0.0,13.0,11.0,0.0,0.0,10.0,0.0,0.0,43.0,49.0,15.0,9.0,0.0,0.0,98.0,0.0,4231,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,12.0,2.0,10.0,0.0,61.0,41.0,0.0,7.0,6.0,3.0,1.0,0.0,99.0,117.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,193.0,14.0,8.0,35.0,27.0,0.0,475.0,0.0,8.0,4.0,49.0,3.0,848.0,35.0,0.0,6.0,4.0,2.0,38.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,11.0,1.0,2.0,12.0,4.0,3.0,1.0,17.0,180.0,64.0,188.0,201.0,182.0,244.0,2.0,23.0,26.0,3.0,152.0,152.0,0.0,0.0,54.0,1.0,0.0,3.0,0.0,614.0,531.0,3.0,6.0,0.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e5aki093ytfxr4wvi4pt99slw,2025-05-25Z,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace,c8h9bw1l82s06h77xxrelzhur,False,210.0,1.0,0.0,0.0,6.0,10.0,1.0,13.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,2.0,0.0,2.0,4.0,52.0,2.0,297.0,8.0,0.0,18.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,142.0,0.0,2.0,2.0,70.0,6.0,4.0,6.0,4.0,20.0,0.0,8.0,14.0,12.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,12.0,2.0,0.0,61.0,6.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,10.0,0.0,0.0,49.0,43.0,52.0,33.0,0.0,0.0,42.0,1.0,3421,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,33.0,15.0,3.0,4.0,0.0,57.0,22.0,0.0,2.0,4.0,5.0,4.0,0.0,28.0,20.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,170.0,17.0,0.0,6.0,6.0,1.0,133.0,2.0,26.0,4.0,62.0,3.0,492.0,15.0,0.0,8.0,1.0,1.0,29.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,15.0,2.0,1.0,1.0,10.0,128.0,44.0,60.0,65.0,33.0,68.0,0.0,31.0,19.0,0.0,124.0,124.0,0.0,1.0,22.0,1.0,0.0,0.0,0.0,272.0,198.0,3.0,8.0,0.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e4w5hxt17mc4m7az4avnet7o4,2025-05-25Z,8b523ujgl21tbc01me65q0aoh,Ipswich,4txjdaqveermfryvbfrr4taf7,True,347.0,5.0,0.0,4.0,9.0,10.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.2,3.0,0.0,5.0,5.0,25.0,2.0,415.0,14.0,0.0,11.0,17.0,1.0,0.0,4.0,7.0,0.0,0.0,157.0,0.0,4.0,4.0,194.0,0.0,8.0,7.0,6.0,18.0,0.0,15.0,12.0,14.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,10.0,4.0,7.0,3.0,0.0,50.0,13.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,16.0,0.0,0.0,59.0,41.0,25.0,13.0,1.0,0.0,52.0,0.0,4231,0.0,3.0,0.0,2.0,1.0,1.0,1.0,1.0,13.0,7.0,0.0,8.0,0.0,45.0,30.0,0.0,3.0,5.0,4.0,3.0,0.0,42.0,71.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,173.0,16.0,4.0,22.0,18.0,0.0,264.0,1.0,16.0,8.0,34.0,0.0,603.0,33.0,0.0,7.0,5.0,3.0,27.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,7.0,1.0,1.0,0.0,10.0,139.0,71.0,93.0,112.0,128.0,164.0,1.0,13.0,22.0,5.0,127.0,127.0,0.0,0.0,33.0,0.0,0.0,3.0,2.0,403.0,337.0,2.0,8.0,0.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e4w5hxt17mc4m7az4avnet7o4,2025-05-25Z,4txjdaqveermfryvbfrr4taf7,West Ham,8b523ujgl21tbc01me65q0aoh,False,543.0,3.0,0.0,0.0,9.0,9.0,3.0,6.0,3.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,58.8,3.0,0.0,1.0,5.0,34.0,1.0,623.0,10.0,0.0,25.0,18.0,1.0,0.0,0.0,11.0,0.0,0.0,320.0,0.0,2.0,2.0,225.0,4.0,3.0,5.0,15.0,23.0,0.0,16.0,14.0,12.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,10.0,4.0,0.0,43.0,7.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,7.0,0.0,0.0,41.0,59.0,34.0,21.0,0.0,1.0,62.0,1.0,3142,1.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,21.0,9.0,0.0,3.0,1.0,77.0,43.0,0.0,1.0,7.0,6.0,5.0,0.0,54.0,104.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,338.0,17.0,0.0,9.0,9.0,2.0,294.0,3.0,25.0,16.0,58.0,0.0,813.0,16.0,0.0,13.0,3.0,1.0,34.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,5.0,0.0,0.0,9.0,1.0,0.0,1.0,7.0,189.0,122.0,171.0,141.0,91.0,131.0,2.0,17.0,15.0,4.0,108.0,108.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,603.0,531.0,5.0,4.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e4hkdddnn2z7xstwlrpv0dhjo,2025-05-25Z,hzqh7z0mdl3v7gwete66syxp,Fulham,a3nyxabgsqlnqfkeg41m6tnpp,True,375.0,4.0,0.0,1.0,5.0,11.0,0.0,5.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,46.8,3.0,0.0,6.0,5.0,29.0,2.0,443.0,13.0,0.0,18.0,16.0,0.0,0.0,1.0,8.0,1.0,0.0,256.0,0.0,5.0,5.0,124.0,4.0,4.0,6.0,4.0,32.0,1.0,15.0,10.0,12.0,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,11.0,2.0,16.0,4.0,0.0,37.0,7.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,9.0,0.0,0.0,42.0,41.0,29.0,18.0,0.0,0.0,43.0,0.0,4231,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,18.0,11.0,1.0,4.0,0.0,48.0,31.0,0.0,4.0,3.0,3.0,7.0,0.0,53.0,38.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,281.0,12.0,0.0,12.0,12.0,0.0,174.0,2.0,16.0,4.0,59.0,2.0,627.0,32.0,0.0,7.0,1.0,0.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,1.0,11.0,1.0,4.0,0.0,12.0,143.0,55.0,120.0,125.0,60.0,91.0,2.0,22.0,9.0,1.0,105.0,105.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,428.0,362.0,7.0,8.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e4hkdddnn2z7xstwlrpv0dhjo,2025-05-25Z,a3nyxabgsqlnqfkeg41m6tnpp,Man City,hzqh7z0mdl3v7gwete66syxp,False,424.0,8.0,1.0,6.0,11.0,5.0,0.0,7.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,53.2,3.0,0.0,7.0,4.0,14.0,0.0,495.0,20.0,0.0,14.0,17.0,0.0,0.0,6.0,9.0,0.0,0.0,193.0,3.0,3.0,0.0,234.0,7.0,9.0,8.0,8.0,36.0,0.0,12.0,12.0,10.0,5.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,2.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,4.0,11.0,2.0,0.0,42.0,7.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,11.0,0.0,0.0,41.0,42.0,14.0,4.0,0.0,1.0,57.0,1.0,4231,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,13.0,1.0,9.0,0.0,62.0,45.0,0.0,5.0,9.0,5.0,3.0,0.0,65.0,92.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,206.0,14.0,5.0,18.0,13.0,2.0,307.0,0.0,24.0,8.0,60.0,0.0,679.0,46.0,0.0,7.0,1.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,11.0,3.0,0.0,13.0,2.0,2.0,1.0,15.0,148.0,99.0,124.0,124.0,106.0,150.0,3.0,12.0,17.0,4.0,124.0,124.0,0.0,2.0,31.0,0.0,0.0,1.0,0.0,476.0,409.0,1.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e433vye8262cr6g19ujj8rxg4,2025-05-25Z,1pse9ta7a45pi2w2grjim70ge,Bournemouth,avxknfz4f6ob0rv9dbnxdzde0,True,409.0,6.0,1.0,6.0,16.0,19.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,62.7,0.0,0.0,7.0,5.0,11.0,2.0,497.0,20.0,0.0,15.0,23.0,0.0,0.0,6.0,9.0,0.0,0.0,169.0,0.0,7.0,7.0,247.0,2.0,3.0,1.0,7.0,16.0,1.0,21.0,13.0,22.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,0.0,2.0,1.0,0.0,0.0,2.0,10.0,10.0,2.0,1.0,0.0,44.0,5.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,9.0,0.0,0.0,55.0,62.0,11.0,7.0,0.0,0.0,63.0,0.0,4231,0.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,3.0,0.0,63.0,35.0,0.0,5.0,8.0,7.0,0.0,0.0,93.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,196.0,19.0,3.0,22.0,19.0,0.0,323.0,1.0,22.0,9.0,48.0,1.0,681.0,52.0,0.0,10.0,4.0,1.0,27.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,1.0,7.0,3.0,2.0,1.0,14.0,160.0,87.0,138.0,112.0,135.0,183.0,0.0,13.0,22.0,4.0,140.0,140.0,0.0,0.0,35.0,0.0,0.0,2.0,1.0,475.0,390.0,11.0,4.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2kwbbcootiqqgmrzs6o5inle5,Premier League,9n12waklv005j8r32sfjj2eqc,2024/2025,e433vye8262cr6g19ujj8rxg4,2025-05-25Z,avxknfz4f6ob0rv9dbnxdzde0,Leicester,1pse9ta7a45pi2w2grjim70ge,False,224.0,0.0,0.0,1.0,19.0,16.0,0.0,12.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,5.0,0.0,3.0,5.0,30.0,2.0,301.0,3.0,0.0,18.0,9.0,2.0,0.0,1.0,12.0,0.0,0.0,139.0,0.0,2.0,2.0,87.0,6.0,2.0,4.0,12.0,15.0,0.0,6.0,22.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,10.0,0.0,39.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,10.0,0.0,0.0,62.0,55.0,30.0,17.0,1.0,0.0,38.0,0.0,4231,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,17.0,6.0,0.0,2.0,1.0,54.0,16.0,0.0,2.0,0.0,0.0,6.0,0.0,25.0,25.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,158.0,10.0,1.0,8.0,7.0,0.0,151.0,1.0,25.0,13.0,51.0,0.0,482.0,12.0,0.0,5.0,3.0,0.0,22.0,13.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,21.0,120.0,52.0,72.0,57.0,41.0,69.0,5.0,15.0,13.0,3.0,126.0,126.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,262.0,208.0,4.0,8.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
